"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Minganga",24774.9244857007,11823.4947689813,6135.35059750327,2597.51989962392,2.81655610966299,0.00770345724126733,283.5,0.0290883741590004,33,12
