"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Betou",131988.377524937,135002.882226774,34207.6205778051,19037.0975179338,4.2741201601052,0.000134599544979833,245,0.00544371383756897,26,12
