"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Macao",93614.247223232,9950.85315840763,13541.9205314387,7234.46642718377,1.17161604563779,0.253290079591976,330.5,0.0756709320201415,24,21
