"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Dongou",62002.3116669778,45829.6481810396,78075.8642135869,64266.9980444152,-0.53306440546262,0.601044197799119,36,0.487286148844313,10,9
