"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Betou",26776.9765312125,1160.68810129554,18779.0508588147,1525.42154195271,0.343480989641413,0.733754236990353,113.5,0.820487965805489,24,10
