"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Minganga",3953.36480576837,1136.56639853505,19326.4009659471,3710.98902551092,-1.98406936559277,0.0628567816936095,190,0.122628854405127,29,18
