"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Betou",5698.59648882935,5708.90439786797,6216.11159561771,1211.96981216187,-0.154324151031054,0.8801202567939,43,0.338796506298744,6,11
