"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Dongou",43619.4311290833,19337.9385959339,32922.126282711,22925.3386539034,0.602523925268736,0.557057038019406,168,1,12,28
