"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Dongou",51383.226065291,40565.5944015567,52199.5700335797,35655.3195308962,-0.114311781782881,0.909206003441671,1709,0.875320053066732,47,74
"Macao",70597.1084963149,65289.7993787792,52229.184361434,46170.7089245347,2.1034685611949,0.0376843257008631,2196.5,0.0168392701463149,53,66
"Enyelle",38811.6277995782,31907.5396058015,44377.4810884589,33560.7270311558,-1.00641537148669,0.316006959418791,2186.5,0.448745791805437,57,83
"Betou",48535.1857957573,41908.8680516593,65621.536312979,41908.8680516593,-0.750787204014663,0.457902776957305,301,0.838249251908167,26,24
"Minganga",47961.3487819408,27984.5061024109,39258.9437547904,25167.9742996709,1.39887072667411,0.164168900158314,4739.5,0.409097028788644,77,115
