"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Betou",8971.25198508257,6015.1607861229,5088.10154761131,5856.46259780541,1.38159462816772,0.186727552704147,169.5,0.116575104552735,15,17
