"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Enyelle",149631.00619039,81882.2150312243,33210.7506060892,13460.6504077574,4.44401262700418,2.9887067768123e-05,2900.5,2.01529231706901e-09,68,52
