"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Macao",108906.073207897,38083.1812535356,38168.4947124357,24604.1711635638,1.08418995785332,0.288290929482163,144,0.498589816085572,25,10
