"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Macao",108906.073207897,38083.1812535356,38168.4947124357,24604.1711635638,1.08418995785332,0.288290929482163,144,0.498589816085572,25,10
"Enyelle",47666.1841881719,29044.3763270482,24380.0673105105,24242.0491909355,1.38575681122698,0.197596128125478,34,0.439543149588243,9,6
"Betou",26776.9765312125,1160.68810129554,18779.0508588147,1525.42154195271,0.343480989641413,0.733754236990353,113.5,0.820487965805489,24,10
"Minganga",11519.6600608362,9116.40696497551,6135.35059750327,2597.51989962392,1.84656068950964,0.0737339876512135,211.5,0.13577726060717,27,12
