"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Minganga",12593.2354753595,14674.5662616089,12957.8154187993,14773.7508231941,-0.417122575691319,0.677253198807837,2268.5,0.47001864426193,74,66
