"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Enyelle",24777.1168534699,26090.9734223986,17126.2119792955,12331.2572009051,1.47394769390912,0.150618386711114,396,0.118428564472471,19,33
