"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Macao",297513.955855528,31784.0652362835,291745.392039458,20924.6657441096,0.0151852741280183,0.98818310100533,18.5,1,6,6
