"Region","men_mean","men_median","women_mean","women_median","t_statistic","t_p_value","wilcox_statistic","wilcox_p_value","men_n","women_n"
"Enyelle",25946.59178051,23352.2033650519,24044.6912049093,23352.2033650519,0.237934799317025,0.8158533974729,90.5,0.87390731257773,9,21
